RowID	SRR1732329.String.counts.fpkm	
ENST00000430181.1	0.000000	
ENST00000430247.1	0.000000	
ENST00000430259.1	0.000000	
ENST00000430327.6	0.000000	
ENST00000430354.1	0.000000	
ENST00000430391.1	3.584336	
ENST00000430401.5	0.000000	
ENST00000430538.1	8106.158691	
ENST00000430607.1	0.000000	
ENST00000430635.1	0.000000	
ENST00000430792.1	23.349955	
ENST00000430815.5	0.503519	
ENST00000430860.1	0.000000	
ENST00000430874.5	0.000000	
ENST00000430922.3	1.224971	
ENST00000431150.1	0.000000	
ENST00000431166.1	0.000000	
ENST00000431167.1	1603.890991	
ENST00000431177.5	2.438868	
ENST00000431216.5	0.000068	
ENST00000431229.1	0.000000	
ENST00000431234.1	0.000000	
ENST00000431254.5	0.000000	
ENST00000431297.1	113.160217	
ENST00000431390.5	184.969482	
ENST00000431599.1	11.029572	
ENST00000431628.1	0.000000	
ENST00000431661.1	0.000000	
ENST00000431743.1	9.246977	
ENST00000431829.1	0.000000	
ENST00000431901.5	0.000000	
ENST00000432085.5	0.000000	
ENST00000432141.1	0.000000	
ENST00000432178.5	28.727106	
ENST00000432230.6	113.417633	
ENST00000432231.1	0.000000	
ENST00000432278.5	6.631988	
ENST00000432378.5	0.000000	
ENST00000432411.1	14.667261	
ENST00000432412.1	0.000000	
ENST00000432504.1	5.193845	
ENST00000432621.5	0.000000	
ENST00000432735.5	51.782211	
ENST00000432830.1	0.000000	
ENST00000432875.5	0.000000	
ENST00000432907.6	0.853978	
ENST00000432988.1	24.757301	
ENST00000433067.5	0.490963	
ENST00000433071.2	0.000000	
ENST00000433101.1	0.000000	
ENST00000433210.1	0.000000	
ENST00000433303.1	0.000000	
ENST00000433310.6	0.000000	
ENST00000433312.1	30.657295	
ENST00000433344.1	0.000000	
ENST00000433378.1	0.000000	
ENST00000433383.1	0.000000	
ENST00000433395.6	0.000000	
ENST00000433427.1	0.000000	
ENST00000433465.1	422.820343	
ENST00000433524.1	0.000000	
ENST00000433588.1	0.000000	
ENST00000433806.1	23.786028	
ENST00000433840.1	0.000000	
ENST00000433931.6	0.024366	
ENST00000433951.1	0.000000	
ENST00000433952.1	0.000000	
ENST00000433957.6	0.000000	
ENST00000434081.1	0.000000	
ENST00000434195.1	2.379839	
ENST00000434281.5	6.418360	
ENST00000434589.1	0.000000	
ENST00000434667.3	0.000000	
ENST00000434853.1	0.000000	
ENST00000434859.1	0.000000	
ENST00000435001.1	0.000000	
ENST00000435072.1	15.631369	
ENST00000435181.1	7.843168	
ENST00000435279.6	0.000000	
ENST00000435315.2	0.000000	
ENST00000435323.5	0.000000	
ENST00000435493.1	0.000000	
ENST00000435590.1	413.077789	
ENST00000435600.1	710.157715	
ENST00000435608.1	1.240708	
ENST00000435611.5	0.000000	
ENST00000435697.1	0.898040	
ENST00000435702.1	0.000000	
ENST00000435722.7	0.000000	
ENST00000435732.5	0.000000	
ENST00000435738.1	0.000000	
ENST00000435744.5	108.649513	
ENST00000435878.1	0.000000	
ENST00000436227.5	2269.297852	
ENST00000436303.1	0.000000	
ENST00000436324.5	95.618782	
ENST00000436357.5	0.000000	
ENST00000436359.1	0.000000	
ENST00000436373.1	0.000000	
ENST00000436405.1	1.068249	
ENST00000436410.5	0.000000	
ENST00000436429.1	0.000000	
ENST00000436529.2	0.000000	
ENST00000436765.1	26.554018	
ENST00000436769.5	0.000000	
ENST00000436845.1	0.000000	
ENST00000436878.1	41.943420	
ENST00000437106.1	7185.324219	
ENST00000437109.1	0.000000	
ENST00000437126.5	9.271048	
ENST00000437180.5	65.769989	
ENST00000437194.1	0.000000	
ENST00000437238.5	0.000000	
ENST00000437258.5	0.000000	
ENST00000437262.1	305.178375	
ENST00000437338.5	0.000000	
ENST00000437395.5	66.577362	
ENST00000437426.1	0.000000	
ENST00000437442.6	0.045162	
ENST00000437492.5	86.579224	
ENST00000437557.1	0.000000	
ENST00000437626.5	0.000000	
ENST00000437996.5	0.000000	
ENST00000438055.5	0.000000	
ENST00000438059.5	0.000000	
ENST00000438328.1	0.000000	
ENST00000438404.5	7.621317	
ENST00000438657.5	0.000000	
ENST00000438762.1	2.506196	
ENST00000438788.1	0.000000	
ENST00000438837.1	27.648273	
ENST00000438852.1	2.078484	
ENST00000438952.5	0.000000	
ENST00000439088.1	0.000000	
ENST00000439107.1	0.000000	
ENST00000439213.5	0.000000	
ENST00000439274.6	21.063326	
ENST00000439392.1	0.000000	
ENST00000439427.2	53.079632	
ENST00000439593.1	3.813040	
ENST00000439840.1	0.000000	
ENST00000439851.1	0.000000	
ENST00000440052.5	27.874178	
ENST00000440086.5	380.904968	
ENST00000440126.7	0.000000	
ENST00000440205.5	0.000000	
ENST00000440221.2	0.000000	
ENST00000440288.6	3.859666	
ENST00000440363.1	0.000000	
ENST00000440372.1	0.000000	
ENST00000440379.2	0.000000	
ENST00000440403.1	2.499817	
ENST00000440405.2	67.973885	
ENST00000440526.5	223.027481	
ENST00000440620.1	0.000000	
ENST00000440629.1	35.216854	
ENST00000440664.5	0.000000	
ENST00000440714.1	0.000000	
ENST00000440794.2	6.496916	
ENST00000440810.1	314.307373	
ENST00000440966.5	30.505758	
ENST00000441009.1	0.000000	
ENST00000441013.5	0.000000	
ENST00000441030.5	0.000000	
ENST00000441095.2	9.663937	
ENST00000441128.5	0.000000	
ENST00000441268.2	5.616558	
ENST00000441283.1	23.236906	
ENST00000441379.5	30.058588	
ENST00000441403.1	12.053539	
ENST00000441465.1	0.000000	
ENST00000441666.5	0.000000	
ENST00000441677.5	0.000000	
ENST00000441759.1	0.000000	
ENST00000441787.5	0.000000	
ENST00000441820.5	0.000000	
ENST00000441910.5	0.000000	
ENST00000441940.5	56.672085	
ENST00000441947.1	0.000000	
ENST00000442071.1	9.976265	
ENST00000442192.4	6.593678	
ENST00000442212.1	0.000000	
ENST00000442434.1	7.393061	
ENST00000442441.5	38.507881	
ENST00000442448.5	0.000000	
ENST00000442550.1	0.000000	
ENST00000442559.5	12.022566	
ENST00000442605.1	0.000000	
ENST00000442660.5	947.147766	
ENST00000442773.1	13.312505	
ENST00000442785.1	0.000000	
ENST00000442815.1	0.000000	
ENST00000443046.5	35.324844	
ENST00000443073.5	0.000000	
ENST00000443300.1	0.000000	
ENST00000443341.5	0.000000	
ENST00000443408.6	0.000000	
ENST00000443479.1	0.000000	
ENST00000443485.1	2.625396	
ENST00000443486.1	2.008050	
ENST00000443620.1	0.000000	
ENST00000443703.1	0.000000	
ENST00000443742.1	0.000000	
ENST00000443785.5	0.708111	
ENST00000444036.1	16917.396484	
ENST00000444046.5	0.000000	
ENST00000444130.1	0.000000	
ENST00000444161.1	0.000000	
ENST00000444178.1	0.000000	
ENST00000444306.1	0.000000	
ENST00000444335.1	0.000000	
ENST00000444356.1	0.000000	
ENST00000444409.1	0.000000	
ENST00000444491.5	5.713202	
ENST00000444517.5	317.740753	
ENST00000444868.2	0.000000	
ENST00000444889.1	0.000000	
ENST00000444901.1	102.309570	
ENST00000444966.1	8.620502	
ENST00000444977.1	27.857763	
ENST00000444998.1	0.000000	
ENST00000445049.1	0.000000	
ENST00000445197.1	0.000000	
ENST00000445242.1	0.000000	
ENST00000445245.5	0.000000	
ENST00000445258.1	0.000000	
ENST00000445341.1	19.837542	
ENST00000445393.5	0.000000	
ENST00000445440.1	0.000000	
ENST00000445461.6	14.263754	
ENST00000445464.1	0.899538	
ENST00000445481.1	27.989206	
ENST00000445582.5	0.000000	
ENST00000445668.5	0.000000	
ENST00000445724.3	92.531479	
ENST00000445935.5	21.822912	
ENST00000446166.5	17.503376	
ENST00000446301.1	0.000000	
ENST00000446404.1	0.000000	
ENST00000446405.5	0.000000	
ENST00000446475.1	0.000000	
ENST00000446649.1	0.000000	
ENST00000446910.1	3.565799	
ENST00000446924.5	0.000000	
ENST00000447016.6	0.000000	
ENST00000447037.1	44.407887	
ENST00000447052.1	16525.556641	
ENST00000447125.5	0.000000	
ENST00000447175.1	0.000000	
ENST00000447177.5	0.000000	
ENST00000447207.6	86.942696	
ENST00000447384.1	0.000000	
ENST00000447405.1	0.000000	
ENST00000447535.1	0.000000	
ENST00000447844.1	26879.695312	
ENST00000447861.5	0.000000	
ENST00000447938.1	751.014465	
ENST00000447939.1	0.000000	
ENST00000447980.1	2.517178	
ENST00000447985.1	6537.161133	
ENST00000448049.1	0.000000	
ENST00000448054.1	9.715173	
ENST00000448063.1	0.000000	
ENST00000448152.2	3.843286	
ENST00000448247.5	0.000000	
ENST00000448287.5	47.091534	
ENST00000448288.6	1.095297	
ENST00000448340.5	0.000000	
ENST00000448463.1	0.000000	
ENST00000448579.5	0.000000	
ENST00000448649.1	610.408508	
ENST00000448832.1	0.000000	
ENST00000448845.1	0.000000	
ENST00000448850.5	505.204865	
ENST00000448908.1	0.000000	
ENST00000448927.1	58.640324	
ENST00000449165.5	0.000000	
ENST00000449214.1	0.000000	
ENST00000449339.1	57.563396	
ENST00000449395.5	0.000000	
ENST00000449478.1	0.000000	
ENST00000449491.1	0.000000	
ENST00000449602.1	0.000000	
ENST00000449622.5	0.000000	
ENST00000449640.5	0.000000	
ENST00000449713.1	0.000000	
ENST00000449746.1	0.000000	
ENST00000449840.1	0.000000	
ENST00000449877.1	23.625921	
ENST00000449923.1	0.000000	
ENST00000449949.5	0.000000	
ENST00000450007.1	0.000000	
ENST00000450079.1	89.030266	
ENST00000450121.5	0.000000	
ENST00000450190.1	5.985359	
ENST00000450205.1	0.000000	
ENST00000450351.1	0.000000	
ENST00000450472.1	2.744926	
ENST00000450533.5	146.014267	
ENST00000450653.2	0.000000	
ENST00000450769.1	0.000000	
ENST00000450823.1	0.000000	
ENST00000450830.1	0.000000	
ENST00000450880.1	0.000000	
ENST00000450895.1	0.000000	
ENST00000450928.1	0.000000	
ENST00000450936.1	5.111397	
ENST00000451035.2	0.000000	
ENST00000451052.1	9.273273	
ENST00000451065.1	5.191248	
ENST00000451131.1	0.000000	
ENST00000451211.6	0.000000	
ENST00000451248.5	1.020210	
ENST00000451410.1	0.000000	
ENST00000451462.5	2.363502	
ENST00000451489.1	2.143579	
ENST00000451543.5	0.450683	
ENST00000451615.1	35.017162	
ENST00000451618.1	1.547376	
ENST00000451645.1	63.936329	
ENST00000451655.5	0.000000	
ENST00000451663.5	30.094435	
ENST00000451686.5	0.000000	
ENST00000451820.1	0.000000	
ENST00000451980.2	0.000000	
ENST00000452028.1	0.000000	
ENST00000452420.5	0.000000	
ENST00000452460.1	0.000000	
ENST00000452500.1	0.000000	
ENST00000452550.5	0.000000	
ENST00000452561.5	0.000000	
ENST00000452572.1	2273.027344	
ENST00000452969.1	0.000000	
ENST00000453032.6	0.000000	
ENST00000453159.5	303.675507	
ENST00000453420.5	8.203754	
ENST00000453500.1	0.000000	
ENST00000453549.1	9.829958	
ENST00000453553.1	0.000000	
ENST00000453626.5	158.599213	
ENST00000453699.1	2.167658	
ENST00000453716.1	0.000000	
ENST00000453784.2	5.342708	
ENST00000453802.5	0.000000	
ENST00000453844.1	7953.128418	
ENST00000453910.5	0.000000	
ENST00000454115.6	28.523386	
ENST00000454128.2	0.000000	
ENST00000454157.1	0.000000	
ENST00000454182.5	0.000000	
ENST00000454245.1	0.000000	
ENST00000454365.1	0.000000	
ENST00000454482.2	4.443821	
ENST00000454499.5	0.000000	
ENST00000454567.1	0.000000	
ENST00000454622.2	0.000000	
ENST00000454737.1	0.000000	
ENST00000454795.1	0.000000	
ENST00000454800.1	2.284760	
ENST00000454921.1	0.000000	
ENST00000454980.1	231.229950	
ENST00000455028.1	0.000000	
ENST00000455097.5	3.962656	
ENST00000455116.1	0.000000	
ENST00000455164.6	0.000000	
ENST00000455170.1	0.343480	
ENST00000455177.3	1603.963623	
ENST00000455253.6	1.477154	
ENST00000455275.1	0.000000	
ENST00000455354.1	0.000000	
ENST00000455391.1	0.000000	
ENST00000455392.6	0.794205	
ENST00000455508.1	0.000000	
ENST00000455528.5	11.833608	
ENST00000455567.1	0.000000	
ENST00000455571.5	0.000000	
ENST00000455701.1	0.000000	
ENST00000455813.1	0.000000	
ENST00000455867.5	0.000000	
ENST00000455939.1	0.000000	
ENST00000456017.5	0.000000	
ENST00000456084.1	0.021109	
ENST00000456342.5	0.000000	
ENST00000456489.1	11.132707	
ENST00000456507.1	0.000000	
ENST00000456613.1	0.000000	
ENST00000456705.1	0.000000	
ENST00000456825.1	1.472644	
ENST00000456880.1	0.000000	
ENST00000456904.3	0.000000	
ENST00000456917.1	671.483215	
ENST00000456957.2	4.197807	
ENST00000456966.1	3.935379	
ENST00000457068.5	0.000000	
ENST00000457143.6	201.194412	
ENST00000457157.2	9.301599	
ENST00000457162.2	40.563107	
ENST00000457208.5	0.000000	
ENST00000457325.1	46.568863	
ENST00000457359.5	43.404278	
ENST00000457565.1	0.000000	
ENST00000457669.1	0.000000	
ENST00000457709.1	0.000000	
ENST00000457807.5	0.000000	
ENST00000457828.6	19.534428	
ENST00000457881.5	0.000000	
ENST00000457905.7	61.932243	
ENST00000457956.1	19.960203	
ENST00000458015.1	1.638614	
ENST00000458138.1	249.104080	
ENST00000458223.5	0.000000	
ENST00000458295.5	22.239353	
ENST00000458316.1	6.805936	
ENST00000458356.5	0.000000	
ENST00000458387.6	65.793442	
ENST00000458479.1	1.878266	
ENST00000458495.1	11.188122	
ENST00000458654.1	0.000000	
ENST00000458847.1	0.000000	
ENST00000458922.1	59.414742	
ENST00000458992.1	0.000000	
ENST00000459169.1	0.000000	
ENST00000459307.1	36.696175	
ENST00000459545.1	0.000000	
ENST00000459639.5	220.242874	
ENST00000459741.5	172.452606	
ENST00000459833.5	0.000000	
ENST00000459895.1	22.838102	
ENST00000459909.1	15.280512	
ENST00000459922.1	2.139366	
ENST00000459939.5	0.000000	
ENST00000460011.5	0.000000	
ENST00000460020.5	8.745380	
ENST00000460174.1	15.330023	
ENST00000460207.1	0.000000	
ENST00000460212.1	57.335232	
ENST00000460259.1	53.468002	
ENST00000460305.1	0.000000	
ENST00000460328.5	24.356342	
ENST00000460521.5	235.083649	
ENST00000460557.1	50.007751	
ENST00000460679.5	0.000000	
ENST00000460704.1	8.263105	
ENST00000460734.5	26.333300	
ENST00000460740.1	12.032683	
ENST00000460783.1	0.000000	
ENST00000460883.5	0.000000	
ENST00000460886.1	14.231163	
ENST00000460905.5	0.000000	
ENST00000460932.1	205.496231	
ENST00000460989.5	0.000000	
ENST00000461088.1	0.000000	
ENST00000461123.1	19.980831	
ENST00000461281.1	0.000000	
ENST00000461686.5	0.000000	
ENST00000461785.1	51.823875	
ENST00000461889.1	7.450237	
ENST00000462050.5	0.000000	
ENST00000462212.5	16.606289	
ENST00000462214.5	32.371258	
ENST00000462224.5	0.000000	
ENST00000462262.1	0.853479	
ENST00000462267.1	46.337936	
ENST00000462274.1	0.000000	
ENST00000462349.5	11.560800	
ENST00000462467.5	298.268768	
ENST00000462566.1	20.124380	
ENST00000462569.5	403.074493	
ENST00000462571.5	0.000000	
ENST00000462742.1	82.762833	
ENST00000463060.5	6.405703	
ENST00000463070.1	4.934903	
ENST00000463099.1	0.000000	
ENST00000463138.1	0.000000	
ENST00000463216.5	40.044510	
ENST00000463276.1	0.000000	
ENST00000463599.5	0.000000	
ENST00000463631.1	23.793676	
ENST00000463668.1	8.697434	
ENST00000463674.5	160.180450	
ENST00000463771.5	0.000000	
ENST00000463807.1	0.000000	
ENST00000463902.5	12.292582	
ENST00000463917.1	2.573187	
ENST00000464037.5	1.021919	
ENST00000464058.1	15.128890	
ENST00000464078.5	40.361748	
ENST00000464215.2	21.588470	
ENST00000464256.1	108.155487	
ENST00000464265.5	72.718330	
ENST00000464357.1	10.764522	
ENST00000464435.1	7.666259	
ENST00000464589.1	354.248962	
ENST00000464664.2	1530.288574	
ENST00000464750.5	0.000000	
ENST00000464778.1	0.000000	
ENST00000464867.1	12.251634	
ENST00000465077.5	0.000000	
ENST00000465143.1	8.155420	
ENST00000465326.5	0.000000	
ENST00000465356.1	147.921188	
ENST00000465532.5	0.000000	
ENST00000465574.1	0.000000	
ENST00000465732.5	1.744514	
ENST00000465834.5	0.000000	
ENST00000465905.5	0.000000	
ENST00000465955.1	6.061893	
ENST00000465968.5	0.000000	
ENST00000465978.1	0.000000	
ENST00000466122.5	0.000000	
ENST00000466134.5	455.910187	
ENST00000466285.1	12.091171	
ENST00000466328.2	0.000000	
ENST00000466434.5	0.000000	
ENST00000466453.1	1.538272	
ENST00000466472.1	1.007029	
ENST00000466474.5	0.000000	
ENST00000466639.5	130.629623	
ENST00000466746.1	41.211693	
ENST00000466787.1	50.174259	
ENST00000466846.5	304.934174	
ENST00000466861.1	0.000914	
ENST00000466882.1	28.261330	
ENST00000466954.5	0.000000	
ENST00000467026.5	25.302588	
ENST00000467060.3	10.868019	
ENST00000467074.6	11.808362	
ENST00000467112.5	356.979614	
ENST00000467162.5	0.000000	
ENST00000467280.1	0.000000	
ENST00000467315.5	46.397850	
ENST00000467358.5	100.057930	
ENST00000467403.5	0.000000	
ENST00000467409.5	0.933718	
ENST00000467445.1	0.039578	
ENST00000467510.1	2.243582	
ENST00000467565.1	0.000000	
ENST00000467573.1	8401.863281	
ENST00000467575.1	63.118999	
ENST00000467577.1	3.887805	
ENST00000467616.5	0.000000	
ENST00000467692.5	0.000000	
ENST00000467731.1	36.808414	
ENST00000467818.1	0.000000	
ENST00000467908.1	0.000000	
ENST00000468009.6	0.000000	
ENST00000468016.1	2.643806	
ENST00000468039.1	3.169991	
ENST00000468059.1	8.904530	
ENST00000468090.5	2600.688232	
ENST00000468349.1	411.953125	
ENST00000468360.5	0.000000	
ENST00000468392.5	43.775841	
ENST00000468429.5	0.000000	
ENST00000468474.5	0.000000	
ENST00000468506.5	0.000000	
ENST00000468508.1	67.435654	
ENST00000468643.5	3.165684	
ENST00000468717.5	0.000000	
ENST00000468726.1	0.000000	
ENST00000468788.5	0.000000	
ENST00000468805.5	0.000000	
ENST00000468864.1	24.792456	
ENST00000468874.2	24.739407	
ENST00000468924.5	178.970367	
ENST00000468982.5	0.000000	
ENST00000469079.5	0.000000	
ENST00000469087.1	27.487465	
ENST00000469240.1	0.000000	
ENST00000469393.5	0.000000	
ENST00000469395.1	0.000000	
ENST00000469412.5	0.000000	
ENST00000469482.1	58.557590	
ENST00000469521.5	1.528458	
ENST00000469658.5	0.000000	
ENST00000469939.1	19.116463	
ENST00000470029.5	15.077797	
ENST00000470054.5	0.000000	
ENST00000470108.5	3.359743	
ENST00000470196.5	0.000000	
ENST00000470450.5	110.554558	
ENST00000470533.5	44.005150	
ENST00000470545.1	13.056836	
ENST00000470586.5	0.000000	
ENST00000470658.1	179.228409	
ENST00000470682.5	0.000000	
ENST00000470742.5	0.000000	
ENST00000470800.1	1.469192	
ENST00000470864.5	22.854534	
ENST00000470886.1	132.086655	
ENST00000470912.5	0.000000	
ENST00000470944.1	11680.219727	
ENST00000470987.5	2.603763	
ENST00000471250.5	20.787167	
ENST00000471260.1	6.329871	
ENST00000471269.1	0.961731	
ENST00000471277.5	0.992950	
ENST00000471407.1	0.000000	
ENST00000471468.1	30.514202	
ENST00000471490.1	8.153229	
ENST00000471540.5	3.746075	
ENST00000471689.1	6.353045	
ENST00000471860.1	13.299213	
ENST00000471902.5	0.000000	
ENST00000471909.1	179.892319	
ENST00000472184.1	56.160389	
ENST00000472191.1	0.000000	
ENST00000472272.1	11.384524	
ENST00000472318.1	8.352093	
ENST00000472364.1	72.619926	
ENST00000472398.5	1690.573975	
ENST00000472401.5	0.000000	
ENST00000472429.1	0.000000	
ENST00000472548.5	8.787479	
ENST00000472557.5	0.000000	
ENST00000472587.5	0.000000	
ENST00000472588.5	0.000000	
ENST00000472602.1	0.000000	
ENST00000472607.1	2.606352	
ENST00000472777.5	70.916237	
ENST00000473102.5	0.000000	
ENST00000473107.1	0.000000	
ENST00000473212.1	23.720543	
ENST00000473381.1	0.000000	
ENST00000473752.5	61.103889	
ENST00000473813.1	0.000000	
ENST00000473988.1	5.028705	
ENST00000474011.5	0.000000	
ENST00000474114.5	57.975643	
ENST00000474132.1	7.171818	
ENST00000474136.5	0.000000	
ENST00000474272.1	12.751200	
ENST00000474319.1	823.402588	
ENST00000474336.5	10.618621	
ENST00000474355.1	246.932312	
ENST00000474368.1	1.998109	
ENST00000474455.1	10.412530	
ENST00000474596.5	0.000000	
ENST00000474735.1	19.899363	
ENST00000474737.5	0.000000	
ENST00000474775.1	0.000000	
ENST00000474835.5	31.768793	
ENST00000475009.1	29.287420	
ENST00000475045.6	0.229965	
ENST00000475047.1	0.000000	
ENST00000475072.1	3.541847	
ENST00000475170.5	0.000000	
ENST00000475205.1	149.197372	
ENST00000475297.1	0.000000	
ENST00000475344.1	19.653950	
ENST00000475402.1	0.000000	
ENST00000475422.5	0.000000	
ENST00000475534.5	28.884422	
ENST00000475618.1	5.324966	
ENST00000475639.5	598.512085	
ENST00000475776.1	4.350198	
ENST00000475838.1	0.000000	
ENST00000475864.1	0.000000	
ENST00000476084.1	41.250057	
ENST00000476106.5	13.644597	
ENST00000476313.5	27.005665	
ENST00000476326.5	316.673462	
ENST00000476524.1	17.815947	
ENST00000476653.1	32.834663	
ENST00000476784.5	605.118347	
ENST00000476848.5	0.000000	
ENST00000476914.1	9.302022	
ENST00000476948.1	5.280354	
ENST00000476950.5	81.427361	
ENST00000477091.5	108.635788	
ENST00000477351.1	0.000000	
ENST00000477419.5	225.592880	
ENST00000477513.1	0.000000	
ENST00000477633.1	13.148295	
ENST00000477954.5	0.000000	
ENST00000478035.1	1.825836	
ENST00000478105.5	160.776123	
ENST00000478183.5	2159.481445	
ENST00000478200.1	16.168915	
ENST00000478268.1	1.656110	
ENST00000478273.5	0.000000	
ENST00000478282.1	98.024956	
ENST00000478313.1	0.000000	
ENST00000478372.1	48.095818	
ENST00000478426.1	8.937103	
ENST00000478613.5	0.000000	
ENST00000478674.1	23.185577	
ENST00000478680.1	0.000000	
ENST00000478709.1	1.326684	
ENST00000478932.1	25.320137	
ENST00000479117.5	228.986786	
ENST00000479127.5	3.035240	
ENST00000479152.1	6.213565	
ENST00000479153.1	0.000000	
ENST00000479202.5	24.056602	
ENST00000479325.1	37.031002	
ENST00000479378.1	0.000000	
ENST00000479424.5	0.000000	
ENST00000479429.5	15.888120	
ENST00000479548.1	0.000000	
ENST00000479557.1	26.445976	
ENST00000479586.5	36.804501	
ENST00000479654.1	285.069763	
ENST00000479810.6	0.000000	
ENST00000479849.1	0.000000	
ENST00000479930.5	0.000000	
ENST00000479964.1	14.262966	
ENST00000480147.1	1864.488403	
ENST00000480179.1	8.443297	
ENST00000480196.2	12.278064	
ENST00000480234.1	0.000000	
ENST00000480359.1	3854.929932	
ENST00000480452.5	14.082767	
ENST00000480456.5	7.885047	
ENST00000480486.1	84.681717	
ENST00000480553.1	21.568199	
ENST00000480612.1	29.820637	
ENST00000480690.1	0.000000	
ENST00000480786.1	47.243641	
ENST00000480893.5	0.000000	
ENST00000480896.5	10.304126	
ENST00000480950.1	0.000000	
ENST00000481022.1	5.721273	
ENST00000481059.5	0.000000	
ENST00000481113.1	15.456295	
ENST00000481185.1	0.000000	
ENST00000481302.1	0.000000	
ENST00000481319.1	0.000000	
ENST00000481411.1	0.000000	
ENST00000481448.5	0.000000	
ENST00000481458.1	12.064936	
ENST00000481460.1	17.991045	
ENST00000481477.5	73.511696	
ENST00000481512.5	0.586660	
ENST00000481546.1	1869.948242	
ENST00000481582.5	0.000000	
ENST00000481605.5	0.000000	
ENST00000481609.5	0.000000	
ENST00000481638.1	0.000000	
ENST00000481710.5	28.984053	
ENST00000481838.5	0.000000	
ENST00000481861.1	58.597031	
ENST00000481883.1	15.625073	
ENST00000481921.5	1335.952759	
ENST00000482032.1	0.000000	
ENST00000482084.5	7.700998	
ENST00000482186.5	2.470324	
ENST00000482192.5	49.764805	
ENST00000482273.1	25.376102	
ENST00000482318.5	0.000000	
ENST00000482508.5	20.345242	
ENST00000482533.5	19.575808	
ENST00000482575.1	1.895289	
ENST00000482663.1	31.208944	
ENST00000482679.1	44.799515	
ENST00000482733.1	80.325790	
ENST00000482761.1	0.000000	
ENST00000482775.1	0.000000	
ENST00000482915.1	4.748400	
ENST00000482953.5	9.276352	
ENST00000482980.5	0.000000	
ENST00000483178.2	0.000000	
ENST00000483315.1	11.809479	
ENST00000483326.1	0.965141	
ENST00000483568.5	0.000000	
ENST00000483844.1	0.000000	
ENST00000483896.5	0.000000	
ENST00000483973.5	1.162059	
ENST00000483977.5	131.140961	
ENST00000484028.1	15.579565	
ENST00000484047.5	1.112760	
ENST00000484090.1	4.516159	
ENST00000484174.5	0.000000	
ENST00000484294.5	67.150513	
ENST00000484377.5	92.534721	
ENST00000484403.5	2236.692871	
ENST00000484465.1	0.000000	
ENST00000484627.5	19.826408	
ENST00000484712.1	0.000000	
ENST00000484808.1	7.614759	
ENST00000484861.1	0.000000	
ENST00000484865.1	240.922882	
ENST00000484878.5	0.000000	
ENST00000484887.1	0.000000	
ENST00000484983.1	0.000000	
ENST00000485067.1	129.012894	
ENST00000485190.1	1.463710	
ENST00000485206.1	0.000000	
ENST00000485207.1	61.152061	
ENST00000485272.5	0.000000	
ENST00000485299.1	0.369453	
ENST00000485357.1	0.000000	
ENST00000485402.5	0.000000	
ENST00000485488.1	0.000000	
ENST00000485493.1	0.000000	
ENST00000485550.5	6.231789	
ENST00000485591.1	14.989968	
ENST00000485621.1	13.553967	
ENST00000485649.3	0.792056	
ENST00000485790.1	9.653023	
ENST00000485865.1	5.859628	
ENST00000485895.6	0.000000	
ENST00000485933.1	45.872776	
ENST00000486002.1	62.563362	
ENST00000486023.1	3.663805	
ENST00000486098.1	2.416980	
ENST00000486126.1	0.000000	
ENST00000486275.1	11.617594	
ENST00000486303.1	4.811472	
ENST00000486363.1	22.759558	
ENST00000486367.1	0.000000	
ENST00000486427.1	16.698780	
ENST00000486519.5	0.000000	
ENST00000486520.1	267.368011	
ENST00000486719.5	20.503189	
ENST00000486741.5	180.282928	
ENST00000486746.5	0.000000	
ENST00000486812.5	6.419316	
ENST00000486902.5	0.000000	
ENST00000486937.5	95.318832	
ENST00000487113.1	0.000000	
ENST00000487155.1	23.900761	
ENST00000487266.1	0.000000	
ENST00000487297.5	41.012554	
ENST00000487374.1	3.214603	
ENST00000487427.5	55.900635	
ENST00000487434.1	9.959674	
ENST00000487711.5	42.573746	
ENST00000487869.1	12.964582	
ENST00000487909.5	163.541580	
ENST00000487951.1	7.223224	
ENST00000487990.5	0.000000	
ENST00000487994.5	1339.534790	
ENST00000488166.1	34.365440	
ENST00000488167.5	15.961455	
ENST00000488368.5	0.000000	
ENST00000488392.1	8.784721	
ENST00000488492.5	258.695343	
ENST00000488522.1	31.713860	
ENST00000488526.1	6.166516	
ENST00000488556.1	0.000000	
ENST00000488577.1	0.000000	
ENST00000488791.1	42.879551	
ENST00000489072.5	19.855650	
ENST00000489175.1	3.754240	
ENST00000489201.1	0.000000	
ENST00000489261.1	0.000000	
ENST00000489319.5	6.618417	
ENST00000489469.5	165.511780	
ENST00000489661.5	3.240695	
ENST00000489676.1	0.000000	
ENST00000489821.4	0.000000	
ENST00000489903.1	0.000000	
ENST00000490032.5	3.012626	
ENST00000490091.1	66.185036	
ENST00000490184.5	5.338376	
ENST00000490220.5	2.067646	
ENST00000490358.5	0.556710	
ENST00000490393.1	0.000000	
ENST00000490450.5	10.553179	
ENST00000490468.5	1.223085	
ENST00000490479.1	15.886935	
ENST00000490666.5	0.000000	
ENST00000490714.1	190.212448	
ENST00000490803.5	0.000000	
ENST00000490860.1	32.012108	
ENST00000490865.1	3.348482	
ENST00000490982.1	0.000000	
ENST00000491110.1	11.184772	
ENST00000491183.5	8.185082	
ENST00000491298.1	72.451965	
ENST00000491389.1	13.055821	
